web-scraper-order,web-scraper-start-url,Discs,Discs-href,Name,Manufacturer,DiscType,Stability,Skill,MFNum,RFNum,NumReviews,Rating
"1715353000-1","https://infinitediscs.com/brand/trash-panda-disc-golf","Inner Core","https://infinitediscs.com/trash-panda-disc-golf-inner-core","Inner Core","Trash Panda Disc Golf","Primary Use: Putt & Approach","Stability: Stable","Recommended Skill Level: Everyone","2.0/4.0/-0.5/0.0","100% recycled and recyclable","(8 Reviews)","4.25"
"1715353004-2","https://infinitediscs.com/brand/trash-panda-disc-golf","Dune","https://infinitediscs.com/trash-panda-disc-golf-dune","Dune","Trash Panda Disc Golf","Primary Use: Mid Range","Stability: Stable","Recommended Skill Level: Everyone","5.0/5.0/-1.0/0.0","5/5/-1.2/0","(5 Reviews)","4.4"
