web-scraper-order,web-scraper-start-url,Discs,Discs-href,Name,Manufacturer,DiscType,Stability,Skill,MFNum,RFNum,NumReviews,Rating
"1715297714-44","https://infinitediscs.com/brand/innova","VCobra","https://infinitediscs.com/innova-vcobra","VCobra","Innova","Primary Use: Mid Range","Stability: Stable","Recommended Skill Level: Everyone","5.0/5.0/-1.0/2.0","5/5.1/-1/1.8","(13 Reviews)","4.85"
"1715297719-45","https://infinitediscs.com/brand/innova","Toro","https://infinitediscs.com/innova-toro","Toro","Innova","Primary Use: Mid Range","Stability: Very Overstable","Recommended Skill Level:","4.0/2.0/1.0/3.0","4/2.1/0.4/3.5","(22 Reviews)","4.77"
"1715297723-46","https://infinitediscs.com/brand/innova","Super Stingray","https://infinitediscs.com/innova-super-stingray","Super Stingray","Innova","Primary Use: Mid Range","Stability: Stable","Recommended Skill Level: Intermediate","4.0/5.0/-1.0/1.0","4/5/-1/1","(13 Reviews)","4.77"
"1715297731-47","https://infinitediscs.com/brand/innova","Stingray","https://infinitediscs.com/innova-stingray","Stingray","Innova","Primary Use: Mid Range","Stability: Understable","Recommended Skill Level: Beginner","4.0/5.0/-3.0/1.0","4/5/-2.8/1","(60 Reviews)","4.45"
"1715297735-48","https://infinitediscs.com/brand/innova","Spider","https://infinitediscs.com/innova-spider","Spider","Innova","Primary Use: Mid Range","Stability: Stable","Recommended Skill Level: Everyone","5.0/3.0/0.0/1.0","5/3.1/0/1.1","(19 Reviews)","4.68"
"1715297739-49","https://infinitediscs.com/brand/innova","Skeeter","https://infinitediscs.com/innova-skeeter","Skeeter","Innova","Primary Use: Mid Range","Stability: Stable","Recommended Skill Level: Everyone","5.0/5.0/-1.0/1.0","4.9/5/-1/0.9","(41 Reviews)","4.02"
"1715297743-50","https://infinitediscs.com/brand/innova","Shark3","https://infinitediscs.com/innova-shark3","Shark3","Innova","Primary Use: Mid Range","Stability: Overstable","Recommended Skill Level: Intermediate","5.0/4.0/0.0/2.0","5/4.1/-0.1/1.9","(19 Reviews)","4.79"
"1715297748-51","https://infinitediscs.com/brand/innova","Shark","https://infinitediscs.com/innova-shark","Shark","Innova","Primary Use: Mid Range","Stability: Overstable","Recommended Skill Level: Beginner, Intermediate","4.0/4.0/0.0/2.0","4/4/-0.2/1.8","(114 Reviews)","4.47"
"1715297757-52","https://infinitediscs.com/brand/innova","Scorpion","https://infinitediscs.com/innova-scorpion","Scorpion","Innova","Primary Use: Mid Range","Stability: Stable","Recommended Skill Level: Everyone","5.0/5.0/-1.0/2.0","5/5/-1/2","(5 Reviews)","4.6"
"1715297761-53","https://infinitediscs.com/brand/innova","Rollo","https://infinitediscs.com/innova-rollo","Rollo","Innova","Primary Use: Mid Range","Stability: Very Understable","Recommended Skill Level: Beginner, Intermediate","5.0/6.0/-4.0/1.0","5/5.9/-4/0.9","(12 Reviews)","4.5"
"1715297766-54","https://infinitediscs.com/brand/innova","RocX3","https://infinitediscs.com/innova-rocx3","RocX3","Innova","Primary Use: Mid Range","Stability: Very Overstable","Recommended Skill Level: Advanced","5.0/4.0/0.0/3.5","5/4/0/3.3","(41 Reviews)","4.38"
"1715297770-55","https://infinitediscs.com/brand/innova","Roc3","https://infinitediscs.com/innova-roc3","Roc3","Innova","Primary Use: Mid Range","Stability: Overstable","Recommended Skill Level: Intermediate, Advanced","5.0/4.0/0.0/3.0","5/4.1/-0.1/2.6","(248 Reviews)","4.52"
"1715297780-56","https://infinitediscs.com/brand/innova","Roc +","https://infinitediscs.com/innova-roc-","Roc +","Innova","Primary Use: Mid Range","Stability: Overstable","Recommended Skill Level: Intermediate","4.0/5.0/0.0/2.0","4/4.9/0/2","(8 Reviews)","3.63"
"1715297784-57","https://infinitediscs.com/brand/innova","Roc","https://infinitediscs.com/innova-roc","Roc","Innova","Primary Use: Mid Range","Stability: Overstable","Recommended Skill Level: Intermediate, Advanced","4.0/4.0/0.0/3.0","4/4.1/-0.1/2.5","(170 Reviews)","4.74"
"1715297792-58","https://infinitediscs.com/brand/innova","Rat","https://infinitediscs.com/innova-rat","Rat","Innova","Primary Use: Mid Range","Stability: Overstable","Recommended Skill Level: Everyone","4.0/2.0/0.0/3.0","4/2.4/0/2.5","(47 Reviews)","4.26"
"1715297797-59","https://infinitediscs.com/brand/innova","Rancho Roc","https://infinitediscs.com/innova-rancho-roc","Rancho Roc","Innova","Primary Use: Mid Range","Stability: Overstable","Recommended Skill Level: Intermediate, Advanced","4.0/4.0/0.0/3.0","4/4/-0.1/2.9","(7 Reviews)","4.29"
"1715297802-60","https://infinitediscs.com/brand/innova","Pig","https://infinitediscs.com/innova-pig","Pig","Innova","Primary Use: Mid Range","Stability: Very Overstable","Recommended Skill Level: Everyone","4.0/1.0/0.0/3.0","3.2/1.1/0/2.9","(118 Reviews)","4.76"
"1715297807-61","https://infinitediscs.com/brand/innova","Panther","https://infinitediscs.com/innova-panther","Panther","Innova","Primary Use: Mid Range","Stability: Understable","Recommended Skill Level: Beginner","5.0/4.0/-2.0/1.0","5/4/-1.9/1","(39 Reviews)","4.45"
"1715297810-62","https://infinitediscs.com/brand/innova","MID-DISC3","https://infinitediscs.com/innova-mid-disc3","MID-DISC3","Innova","Primary Use: Mid Range","Stability: Very Overstable","Recommended Skill Level:","5.0/5.0/0.0/2.0","5/5/0/2","(0 Reviews)","0"
"1715297815-63","https://infinitediscs.com/brand/innova","Manta","https://infinitediscs.com/innova-manta","Manta","Innova","Primary Use: Mid Range","Stability: Understable","Recommended Skill Level: Beginner, Everyone","5.0/5.0/-2.0/1.0","5/5/-2.3/1","(22 Reviews)","4.23"
"1715297823-64","https://infinitediscs.com/brand/innova","Mako3","https://infinitediscs.com/innova-mako3","Mako3","Innova","Primary Use: Mid Range","Stability: Stable","Recommended Skill Level: Everyone","5.0/5.0/0.0/0.0","5/4.3/-0.1/0.1","(345 Reviews)","4.74"
"1715297832-65","https://infinitediscs.com/brand/innova","Mako","https://infinitediscs.com/innova-mako","Mako","Innova","Primary Use: Mid Range","Stability: Stable","Recommended Skill Level: Beginner, Intermediate","4.0/5.0/0.0/0.0","4.1/5/-0.1/0","(41 Reviews)","4.46"
"1715297835-66","https://infinitediscs.com/brand/innova","Makani","https://infinitediscs.com/innova-makani","Makani","Innova","Primary Use: Mid Range","Stability: Understable","Recommended Skill Level: Beginner, Everyone","2.0/7.0/-2.0/0.0","2/7/-2/0","(4 Reviews)","4.75"
"1715297839-67","https://infinitediscs.com/brand/innova","Lycan","https://infinitediscs.com/innova-lycan","Lycan","Innova","Primary Use: Mid Range","Stability: Stable","Recommended Skill Level: Everyone","4.0/5.0/0.0/1.0","4/5/0/1","(13 Reviews)","4.54"
"1715297844-68","https://infinitediscs.com/brand/innova","Lion","https://infinitediscs.com/innova-lion","Lion","Innova","Primary Use: Mid Range","Stability: Overstable","Recommended Skill Level: Everyone","5.0/4.0/0.0/2.0","5/4/0/1.9","(39 Reviews)","4.51"
"1715297849-69","https://infinitediscs.com/brand/innova","Kite","https://infinitediscs.com/innova-kite","Kite","Innova","Primary Use: Mid Range","Stability: Very Understable","Recommended Skill Level: Beginner","5.0/6.0/-3.0/1.0","5/6/-2.9/1","(12 Reviews)","3.92"
"1715297853-70","https://infinitediscs.com/brand/innova","King Cobra","https://infinitediscs.com/innova-king-cobra","King Cobra","Innova","Primary Use: Mid Range","Stability: Overstable","Recommended Skill Level: Intermediate","4.0/5.0/0.0/2.0","4.1/5/0/1.9","(15 Reviews)","4.6"
"1715297858-71","https://infinitediscs.com/brand/innova","Jay","https://infinitediscs.com/innova-jay","Jay","Innova","Primary Use: Mid Range","Stability: Stable","Recommended Skill Level: Everyone","5.0/4.0/0.0/1.0","5/4/0/1","(15 Reviews)","4.4"
"1715297863-72","https://infinitediscs.com/brand/innova","Jaguar","https://infinitediscs.com/innova-jaguar","Jaguar","Innova","Primary Use: Mid Range","Stability: Understable","Recommended Skill Level: Everyone","5.5/6.0/-3.0/2.0","5.5/6/-2.8/2","(2 Reviews)","5"
"1715297867-73","https://infinitediscs.com/brand/innova","Griffin","https://infinitediscs.com/innova-griffin","Griffin","Innova","Primary Use: Mid Range","Stability: Very Overstable","Recommended Skill Level:","5.0/3.0/1.0/3.0","5/3/1/3","(0 Reviews)","0"
"1715297872-74","https://infinitediscs.com/brand/innova","Gator3","https://infinitediscs.com/innova-gator3","Gator3","Innova","Primary Use: Mid Range","Stability: Very Overstable","Recommended Skill Level: Advanced, Everyone","5.0/2.0/0.0/3.0","5/2.1/0/3","(11 Reviews)","5"
"1715297876-75","https://infinitediscs.com/brand/innova","Gator","https://infinitediscs.com/innova-gator","Gator","Innova","Primary Use: Mid Range","Stability: Very Overstable","Recommended Skill Level: Intermediate, Advanced","5.0/2.0/0.0/3.0","5/2.1/0/3.2","(86 Reviews)","4.53"
"1715297881-76","https://infinitediscs.com/brand/innova","Foxbat","https://infinitediscs.com/innova-foxbat","Foxbat","Innova","Primary Use: Mid Range","Stability: Understable","Recommended Skill Level: Beginner, Everyone","5.0/6.0/-1.0/0.0","5/5.9/-1/0","(33 Reviews)","4.48"
"1715297885-77","https://infinitediscs.com/brand/innova","Croc","https://infinitediscs.com/innova-croc","Croc","Innova","Primary Use: Mid Range","Stability: Very Overstable","Recommended Skill Level: Advanced, Everyone","5.5/2.0/0.0/5.0","5.4/2.1/0.1/4.8","(10 Reviews)","4.7"
"1715297890-78","https://infinitediscs.com/brand/innova","Cro","https://infinitediscs.com/innova-cro","Cro","Innova","Primary Use: Mid Range","Stability: Overstable","Recommended Skill Level: Intermediate","5.0/3.0/0.0/2.0","4.9/3.1/0/2","(26 Reviews)","4.46"
"1715297893-79","https://infinitediscs.com/brand/innova","Coyote","https://infinitediscs.com/innova-coyote","Coyote","Innova","Primary Use: Mid Range","Stability: Stable","Recommended Skill Level: Beginner","4.0/5.0/0.0/1.0","4/4.6/-0.7/1.2","(18 Reviews)","4.5"
