web-scraper-order,web-scraper-start-url,Discs,Discs-href,Name,Manufacturer,DiscType,Stability,Skill,MFNum,RFNum,NumReviews,Rating
"1715299648-39","https://infinitediscs.com/brand/latitude-64","Pioneer","https://infinitediscs.com/latitude-64-pioneer","Pioneer","Latitude 64","Primary Use: Control Driver","Stability: Overstable","Recommended Skill Level: Intermediate, Advanced","9.0/3.0/0.0/4.0","8.9/3.1/0/3.7","(19 Reviews)","4.32"
"1715299656-40","https://infinitediscs.com/brand/latitude-64","Maul","https://infinitediscs.com/latitude-64-maul","Maul","Latitude 64","Primary Use: Control Driver","Stability: Understable","Recommended Skill Level: Beginner, Intermediate","7.0/7.0/-2.0/1.0","7/6.9/-2.2/1","(46 Reviews)","4.61"
"1715299661-41","https://infinitediscs.com/brand/latitude-64","Jade","https://infinitediscs.com/latitude-64-jade","Jade","Latitude 64","Primary Use: Control Driver","Stability: Stable","Recommended Skill Level: Beginner","9.0/6.0/-2.0/1.0","9/5.3/-2/1.3","(34 Reviews)","4.87"
"1715299669-42","https://infinitediscs.com/brand/latitude-64","Honor","https://infinitediscs.com/latitude-64-honor","Honor","Latitude 64","Primary Use: Control Driver","Stability: Overstable","Recommended Skill Level: Intermediate, Advanced","9.0/5.0/0.0/2.5","9/5/0/2.5","(4 Reviews)","4.75"
"1715299673-43","https://infinitediscs.com/brand/latitude-64","Glory","https://infinitediscs.com/latitude-64-glory","Glory","Latitude 64","Primary Use: Control Driver","Stability: Overstable","Recommended Skill Level: Intermediate, Advanced","7.0/5.0/0.0/3.0","7/5.1/0/2.9","(5 Reviews)","4.8"
"1715299677-44","https://infinitediscs.com/brand/latitude-64","Fury","https://infinitediscs.com/latitude-64-fury","Fury","Latitude 64","Primary Use: Control Driver","Stability: Understable","Recommended Skill Level: Beginner, Intermediate","9.0/6.0/-2.0/2.0","8.9/6.5/-2.1/1.3","(69 Reviews)","4.36"
"1715299682-45","https://infinitediscs.com/brand/latitude-64","Falchion","https://infinitediscs.com/latitude-64-falchion","Falchion","Latitude 64","Primary Use: Control Driver","Stability: Stable","Recommended Skill Level: Everyone","8.0/5.0/-1.0/2.0","8.5/5.6/-1.1/2","(23 Reviews)","4.43"
"1715299687-46","https://infinitediscs.com/brand/latitude-64","Explorer","https://infinitediscs.com/latitude-64-explorer","Explorer","Latitude 64","Primary Use: Control Driver","Stability: Stable","Recommended Skill Level: Everyone","7.0/5.0/0.0/2.0","7/5/-0.1/2","(114 Reviews)","4.8"
"1715299692-47","https://infinitediscs.com/brand/latitude-64","Diamond","https://infinitediscs.com/latitude-64-diamond","Diamond","Latitude 64","Primary Use: Control Driver","Stability: Very Understable","Recommended Skill Level: Beginner","8.0/6.0/-3.0/1.0","7.9/6/-3.1/1","(102 Reviews)","4.6"
"1715299697-48","https://infinitediscs.com/brand/latitude-64","Culverin","https://infinitediscs.com/latitude-64-culverin","Culverin","Latitude 64","Primary Use: Control Driver","Stability: Overstable","Recommended Skill Level: Intermediate, Advanced","9.0/5.0/-0.5/3.0","9/5/-0.3/2.8","(47 Reviews)","4.79"
"1715299701-49","https://infinitediscs.com/brand/latitude-64","Bryce","https://infinitediscs.com/latitude-64-bryce","Bryce","Latitude 64","Primary Use: Control Driver","Stability: Stable","Recommended Skill Level: Everyone","9.0/6.0/-2.0/2.0","9/6/-1.8/1.8","(12 Reviews)","4.33"
"1715299708-50","https://infinitediscs.com/brand/latitude-64","Brave","https://infinitediscs.com/latitude-64-brave","Brave","Latitude 64","Primary Use: Control Driver","Stability: Understable","Recommended Skill Level: Intermediate, Advanced","7.0/6.0/-1.0/2.0","7/6/-1.3/1.8","(8 Reviews)","4.19"
"1715299712-51","https://infinitediscs.com/brand/latitude-64","Villain","https://infinitediscs.com/latitude-64-villain","Villain","Latitude 64","Primary Use: Distance Driver","Stability: Very Overstable","Recommended Skill Level: Advanced","12.0/4.0/0.0/4.0","12/4/-0.2/3.7","(15 Reviews)","4.73"
"1715299720-52","https://infinitediscs.com/brand/latitude-64","Strive","https://infinitediscs.com/latitude-64-strive","Strive","Latitude 64","Primary Use: Distance Driver","Stability: Overstable","Recommended Skill Level: Intermediate, Advanced","13.0/5.0/-1.0/3.0","13/5.1/-1.2/2.8","(2 Reviews)","3.5"
"1715299725-53","https://infinitediscs.com/brand/latitude-64","Stiletto","https://infinitediscs.com/latitude-64-stiletto","Stiletto","Latitude 64","Primary Use: Distance Driver","Stability: Very Overstable","Recommended Skill Level: Advanced","13.0/3.0/0.5/5.0","13/2.7/0.8/5.3","(38 Reviews)","4.34"
"1715299731-54","https://infinitediscs.com/brand/latitude-64","SPZ3","https://infinitediscs.com/latitude-64-spz3","SPZ3","Latitude 64","Primary Use: Distance Driver","Stability: Understable","Recommended Skill Level: Everyone","9.0/6.0/-2.0/2.0","9/5.8/-1.5/2","(8 Reviews)","4.25"
"1715299735-55","https://infinitediscs.com/brand/latitude-64","Scythe","https://infinitediscs.com/latitude-64-scythe","Scythe","Latitude 64","Primary Use: Distance Driver","Stability: Very Overstable","Recommended Skill Level: Advanced","12.0/3.0/0.0/4.0","12/3.2/0/4","(27 Reviews)","4.67"
"1715299739-56","https://infinitediscs.com/brand/latitude-64","Sapphire","https://infinitediscs.com/latitude-64-sapphire","Sapphire","Latitude 64","Primary Use: Distance Driver","Stability: Stable","Recommended Skill Level: Beginner, Intermediate","10.0/6.0/-2.0/1.5","10/5.9/-1.8/1.7","(43 Reviews)","4.49"
"1715299745-57","https://infinitediscs.com/brand/latitude-64","Rive","https://infinitediscs.com/latitude-64-rive","Rive","Latitude 64","Primary Use: Distance Driver","Stability: Overstable","Recommended Skill Level: Intermediate, Advanced","13.0/5.0/0.0/3.5","12.9/5.1/-0.3/3.1","(24 Reviews)","4.46"
"1715299749-58","https://infinitediscs.com/brand/latitude-64","Riot","https://infinitediscs.com/latitude-64-riot","Riot","Latitude 64","Primary Use: Distance Driver","Stability: Stable","Recommended Skill Level: Intermediate","11.0/4.0/-1.0/2.0","11/4/-0.9/2.1","(8 Reviews)","3.63"
"1715299753-59","https://infinitediscs.com/brand/latitude-64","Recoil","https://infinitediscs.com/latitude-64-recoil","Recoil","Latitude 64","Primary Use: Distance Driver","Stability: Overstable","Recommended Skill Level: Intermediate, Advanced","12.0/4.0/0.0/3.0","12/4.1/-0.1/2.9","(19 Reviews)","4.74"
"1715299758-60","https://infinitediscs.com/brand/latitude-64","Raketen","https://infinitediscs.com/latitude-64-raketen","Raketen","Latitude 64","Primary Use: Distance Driver","Stability: Stable","Recommended Skill Level: Advanced","15.0/4.0/-2.0/3.0","14.5/3.6/-2.1/2.7","(27 Reviews)","4.09"
